312.940,314.520,speaker_1
315.580,316.760,speaker_0
318.060,320.120,speaker_1
321.340,322.200,speaker_0
323.260,324.760,speaker_1
325.580,326.360,speaker_0
326.700,328.680,speaker_0
329.180,330.920,speaker_1
331.580,331.880,speaker_0
333.100,334.200,speaker_1
335.420,335.720,speaker_0
337.420,338.200,speaker_1
338.460,338.600,speaker_1
338.940,339.480,speaker_1
340.300,341.400,speaker_0
341.900,344.120,speaker_1
345.340,346.120,speaker_0
347.340,347.720,speaker_1
347.980,349.800,speaker_1
350.380,355.000,speaker_0
355.580,358.200,speaker_0
359.260,360.040,speaker_1
360.300,361.400,speaker_1
361.900,366.040,speaker_1
366.700,367.720,speaker_1
369.420,370.040,speaker_0
370.300,370.920,speaker_0
371.180,371.880,speaker_0
372.380,373.800,speaker_0
374.780,375.400,speaker_1
375.660,377.160,speaker_1
378.060,378.600,speaker_0
379.500,380.280,speaker_1
380.700,380.840,speaker_0
382.060,385.480,speaker_1
386.780,388.120,speaker_0
389.580,390.040,speaker_1
390.700,391.400,speaker_1
392.140,392.760,speaker_0
393.820,394.440,speaker_1
395.260,395.720,speaker_1
396.780,399.960,speaker_1
400.620,402.040,speaker_1
402.700,409.720,speaker_1
409.980,410.440,speaker_1
411.180,411.400,speaker_0
411.900,414.040,speaker_1
415.100,415.320,speaker_0
415.740,416.040,speaker_1
416.380,416.840,speaker_0
417.260,417.480,speaker_0
417.820,418.680,speaker_1
420.140,420.680,speaker_0
421.500,422.760,speaker_1
423.900,424.440,speaker_0
424.860,425.400,speaker_0
425.980,426.200,speaker_0
427.100,427.960,speaker_1
428.620,431.400,speaker_1
432.220,432.600,speaker_0
433.740,434.120,speaker_1
434.460,437.080,speaker_1
437.580,440.200,speaker_1
440.780,443.640,speaker_1
446.940,447.480,speaker_0
447.740,448.520,speaker_0
448.860,450.600,speaker_0
451.420,452.200,speaker_1
452.860,454.440,speaker_1
455.260,455.720,speaker_0
456.300,456.840,speaker_1
457.740,458.440,speaker_1
458.940,465.480,speaker_1
466.060,471.160,speaker_1
471.980,472.600,speaker_0
473.180,475.800,speaker_1
476.380,478.920,speaker_1
479.580,479.960,speaker_0
480.780,481.560,speaker_1
481.980,487.640,speaker_1
487.980,488.440,speaker_1
488.780,491.640,speaker_1
492.620,492.920,speaker_0
493.900,494.440,speaker_1
494.780,503.960,speaker_1
504.940,506.040,speaker_0
506.040,508.440,speaker_1
508.780,509.560,speaker_1
509.820,512.600,speaker_1
514.140,514.600,speaker_0
514.940,515.720,speaker_0
517.100,520.120,speaker_1
520.460,522.600,speaker_1
524.220,526.440,speaker_1
526.700,527.320,speaker_1
527.660,529.400,speaker_1
530.220,530.360,speaker_0
530.700,531.480,speaker_0
532.060,532.680,speaker_1
533.100,535.720,speaker_1
536.140,540.600,speaker_1
540.860,541.000,speaker_0
542.220,542.440,speaker_0
542.700,543.560,speaker_1
544.220,550.440,speaker_1
551.260,552.680,speaker_0
553.340,554.680,speaker_1
557.260,558.360,speaker_0
558.780,559.480,speaker_0
559.740,560.440,speaker_1
560.700,561.160,speaker_1
561.660,562.120,speaker_0
