253.820,255.320,speaker_0
257.100,260.680,speaker_1
261.020,265.640,speaker_1
266.300,266.840,speaker_1
267.260,267.960,speaker_1
267.960,269.400,speaker_0
270.860,271.000,speaker_0
271.740,272.440,speaker_1
272.860,273.400,speaker_1
274.140,276.280,speaker_1
277.580,280.280,speaker_0
280.700,282.120,speaker_0
284.060,285.560,speaker_1
285.900,286.360,speaker_1
287.100,287.880,speaker_1
288.140,288.680,speaker_1
289.180,291.160,speaker_1
291.580,291.880,speaker_1
292.540,292.680,speaker_1
293.100,294.200,speaker_1
294.460,295.240,speaker_1
295.660,297.000,speaker_1
297.900,298.520,speaker_1
299.260,299.480,speaker_0
299.900,300.200,speaker_0
300.700,301.400,speaker_0
301.740,303.560,speaker_0
307.020,307.880,speaker_1
308.140,308.680,speaker_1
309.180,309.400,speaker_1
309.740,310.280,speaker_1
311.980,314.200,speaker_1
314.700,315.640,speaker_1
316.140,318.200,speaker_0
319.340,319.480,speaker_1
319.900,321.160,speaker_0
322.060,322.200,speaker_1
322.540,323.160,speaker_1
323.980,324.680,speaker_0
325.820,326.360,speaker_1
327.420,328.280,speaker_0
329.660,331.000,speaker_1
331.500,332.920,speaker_0
334.060,334.520,speaker_1
335.420,336.360,speaker_1
336.620,338.040,speaker_0
338.540,342.040,speaker_0
343.900,344.120,speaker_1
344.940,345.480,speaker_1
346.460,347.640,speaker_1
348.140,348.440,speaker_1
349.580,350.280,speaker_0
350.940,352.120,speaker_1
352.940,353.400,speaker_0
353.660,355.320,speaker_0
355.740,361.320,speaker_0
361.980,362.200,speaker_0
362.620,363.160,speaker_0
364.220,364.440,speaker_1
364.860,366.120,speaker_0
366.860,367.480,speaker_1
367.740,370.440,speaker_0
371.100,371.240,speaker_1
371.580,371.800,speaker_1
372.060,375.720,speaker_1
376.140,376.760,speaker_0
377.740,378.280,speaker_1
378.860,379.320,speaker_0
380.540,380.760,speaker_0
381.100,382.600,speaker_0
383.340,383.480,speaker_0
384.540,386.040,speaker_0
386.780,387.080,speaker_0
387.080,387.180,speaker_1
387.180,388.520,speaker_0
389.180,389.960,speaker_1
390.540,390.760,speaker_0
391.500,392.360,speaker_0
393.020,393.400,speaker_1
394.060,395.800,speaker_0
397.180,398.760,speaker_0
399.580,400.440,speaker_1
400.780,401.000,speaker_1
401.980,402.520,speaker_1
403.020,403.560,speaker_1
404.700,405.080,speaker_0
405.820,407.560,speaker_0
410.140,411.560,speaker_1
411.820,413.960,speaker_1
414.700,414.920,speaker_0
416.380,417.000,speaker_0
417.820,423.880,speaker_0
424.140,425.640,speaker_0
426.780,429.560,speaker_0
431.020,432.680,speaker_1
432.940,433.240,speaker_1
434.140,434.920,speaker_1
435.580,436.040,speaker_0
436.700,437.960,speaker_0
438.540,441.160,speaker_0
441.580,448.520,speaker_0
448.940,450.840,speaker_0
451.100,456.920,speaker_0
457.580,457.960,speaker_1
458.700,459.320,speaker_0
460.220,463.720,speaker_0
464.060,467.640,speaker_0
467.980,470.280,speaker_0
471.020,471.400,speaker_1
472.300,474.760,speaker_0
475.100,477.800,speaker_0
478.860,479.720,speaker_0
479.980,483.560,speaker_0
484.380,487.160,speaker_0
487.500,488.280,speaker_0
488.700,490.280,speaker_0
490.860,491.240,speaker_1
491.580,493.880,speaker_1
494.140,495.560,speaker_1
495.900,496.520,speaker_1
496.860,497.880,speaker_1
498.460,498.760,speaker_0
499.420,501.480,speaker_0
502.460,502.920,speaker_1
503.260,503.560,speaker_1
503.900,504.520,speaker_1
505.260,505.640,speaker_1
505.900,506.920,speaker_1
507.260,507.960,speaker_1
508.860,509.000,speaker_1
509.900,510.680,speaker_0
511.180,511.640,speaker_0
511.900,518.760,speaker_0
519.180,523.400,speaker_0
523.820,526.280,speaker_0
527.740,527.960,speaker_1
528.300,532.600,speaker_0
533.180,533.800,speaker_0
534.060,537.080,speaker_0
537.580,539.480,speaker_0
540.060,541.880,speaker_0
542.620,544.920,speaker_0
545.580,548.200,speaker_1
548.620,554.200,speaker_0
554.460,554.840,speaker_0
555.180,558.040,speaker_0
558.380,558.920,speaker_0
559.180,560.520,speaker_0
561.340,561.720,speaker_1
562.380,564.440,speaker_0
565.260,565.480,speaker_1
566.540,567.880,speaker_0
568.780,569.640,speaker_1
570.060,570.520,speaker_1
571.100,573.320,speaker_1
573.980,574.360,speaker_0
574.860,575.660,speaker_1
575.660,580.120,speaker_0
580.860,581.000,speaker_1
581.740,582.280,speaker_0
582.620,583.800,speaker_0
585.260,585.560,speaker_0
