438.780,439.000,speaker_0
439.420,439.720,speaker_0
440.220,441.160,speaker_0
442.460,442.680,speaker_1
443.420,444.440,speaker_0
445.660,445.880,speaker_0
446.220,446.440,speaker_1
448.620,448.920,speaker_0
449.820,451.160,speaker_1
451.500,451.880,speaker_0
452.300,453.480,speaker_0
454.060,454.840,speaker_1
456.540,457.000,speaker_0
459.740,460.440,speaker_0
460.700,467.800,speaker_0
468.140,469.160,speaker_0
469.500,476.120,speaker_0
476.460,477.960,speaker_0
478.700,478.840,speaker_0
479.260,481.960,speaker_0
482.220,484.200,speaker_0
484.620,487.800,speaker_0
488.140,490.120,speaker_0
490.540,490.920,speaker_0
491.180,493.480,speaker_0
493.900,495.320,speaker_0
495.580,496.920,speaker_0
497.660,500.520,speaker_0
502.620,502.760,speaker_1
503.100,506.520,speaker_1
507.180,507.640,speaker_0
507.980,508.280,speaker_0
508.860,511.160,speaker_0
511.500,512.680,speaker_0
513.500,514.600,speaker_0
515.260,517.560,speaker_0
518.780,521.160,speaker_0
521.420,521.640,speaker_0
522.060,522.760,speaker_0
524.060,528.840,speaker_0
529.180,529.720,speaker_0
530.940,533.240,speaker_0
533.580,538.280,speaker_0
538.540,539.960,speaker_0
541.180,541.400,speaker_1
542.540,543.400,speaker_0
543.660,545.800,speaker_0
546.220,548.920,speaker_0
549.180,549.720,speaker_0
549.980,551.320,speaker_0
552.780,554.680,speaker_1
555.340,557.560,speaker_1
558.620,558.760,speaker_0
559.180,559.580,speaker_1
559.580,561.560,speaker_0
562.700,563.000,speaker_1
563.580,563.800,speaker_0
565.180,566.780,speaker_1
566.780,567.160,speaker_0
568.540,570.040,speaker_1
570.040,570.920,speaker_0
571.580,572.760,speaker_1
573.340,573.720,speaker_0
573.980,574.360,speaker_0
574.620,575.160,speaker_0
575.660,576.520,speaker_1
576.940,577.240,speaker_1
577.900,578.360,speaker_0
